id,title,related,url,seendate,socialimage,domain,language,sourcecountry
2995,Fact check : Does recovery give you immunity to coronavirus ? ,1,https://www.nbcnews.com/card/fact-check-does-recovery-give-you-immunity-coronavirus-n1181416,20200410T214500Z,,nbcnews.com,English,United States
8496,Will Abbott Labs live up to coronavirus testing expectations ? ,1,https://www.usatoday.com/story/news/investigations/2020/04/13/abbott-labs-live-up-coronavirus-testing-expectations/2941027001/,20200413T110000Z,https://www.gannett-cdn.com/-mm-/3b8b0abcb585d9841e5193c3d072eed1e5ce62bc/c=0-30-580-356/local/-/media/2020/03/31/USATODAY/usatsports/MotleyFool-TMOT-0d397c2f-abbott-sign-at-hq.jpg?&fit=crop,usatoday.com,English,United States
158,"11th Washington patient dies , bringing U . S . total to 12",0,https://www.nbcnews.com/card/11th-washington-patient-dies-bringing-u-s-total-12-n1150926,20200305T224500Z,,nbcnews.com,English,United States
2522,Cuomo emphasizes need for ventilators after Trump downplays number needed,0,https://www.foxnews.com/politics/cuomo-coronavirus-ventilators-trump-urgency,20200327T171500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/0a4a840f-5ed4-42a6-80fc-74967ecfd299/230c5cef-5fa4-49a1-b921-bb775cc831dd/1280x720/match/image.jpg,foxnews.com,English,United States
5373,Photo of Trump remarks shows  corona  crossed out and replaced with  Chinese  virus,1,https://www.nbcnews.com/politics/donald-trump/photo-trump-remarks-shows-corona-crossed-out-replaced-chinese-virus-n1164111?cid=public-rss_20200319,20200319T201500Z,https://media2.s-nbcnews.com/j/newscms/2020_12/3276626/200319-chinese-coronavirus-donald-trump-cs-301p_e2af18c4d45781a0accfe54f2f2464fb.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
3801,"Hydroxychloroquine : Trump , Anthony Fauci , Peter Navarro , who right ? ",1,https://www.usatoday.com/story/news/health/2020/04/06/hydroxychloroquine-trump-anthony-fauci-peter-navarro-whos-right/2953317001/,20200406T173000Z,"https://www.gannett-cdn.com/presto/2020/04/06/USAT/cc20e282-7c64-4839-8c98-0bccab2712fb-AFP_AFP_1Q96J2.JPG?crop=2616,1472,x0,y131&fit=bounds",usatoday.com,English,United States
77,"  SNL : Mike Pence , Democratic candidates take on coronavirus",1,https://www.usatoday.com/story/entertainment/tv/2020/02/29/coronavirus-saturday-night-live-mike-pence-democratic-candidates/4920953002/,20200301T061500Z,"https://www.gannett-cdn.com/presto/2020/03/01/USAT/06ec5edc-74c4-44ff-b438-fd58d03af8ed-XXX_NUP_176339_0223.JPG?crop=2999,1687,x0,y0&fit=bounds",usatoday.com,English,United States
3457,GOP lawmakers unveil bill to cut American dependence on Chinese drugs,1,https://www.foxnews.com/politics/sen-cotton-rep-gallagher-aim-to-cut-american-dependence-on-chinese-drugs-with-new-bill,20200319T154500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/7e50ac4b-e3ae-4e9b-bf9d-6d504fd24dc4/742fe89a-833d-4a81-934c-0bcc9bb6d282/1280x720/match/image.jpg,foxnews.com,English,United States
7821,"Two players test positive for coronavirus , forcing Japanese preseason game to be called off",0,https://www.nbcnews.com/health/health-news/live-blog/2020-06-03-coronavirus-news-n1223096/ncrd1223661,20200603T210000Z,https://media3.s-nbcnews.com/j/newscms/2020_23/3375896/200603-coronavirus-live-blog-social-only_de3be9c1cd74aa4999d89f60e61c7cd1.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7744,Trump vows coronavirus - wrecked economy will  bounce  back despite record jobless numbers,1,https://www.foxnews.com/politics/trump-vows-coronavirus-wrecked-economy-will-come-back-despite-record-jobless-numbers,20200409T233000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/f37f1a2d-0923-467c-a301-a3efd350ec59/f2d93881-ef74-48b2-b7b5-404b5e77e798/1280x720/match/image.jpg,foxnews.com,English,United States
5809,Senate campaigns raise big money ahead of possible coronavirus crunch,0,https://www.nbcnews.com/politics/meet-the-press/blog/meet-press-blog-latest-news-analysis-data-driving-political-discussion-n988541/ncrd1185396?cid=public-rss_20200416,20200416T191500Z,https://media1.s-nbcnews.com/j/newscms/2019_45/3089171/191107-meet-the-press-liveblog-cs-129p_9a02b422cbd06ceb3b377ce04b8d0e08.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
4954,Nurses protest unsafe conditions in front of White House,1,https://www.cbsnews.com/news/nurses-protest-unsafe-conditions-white-house/,20200421T220000Z,https://cbsnews3.cbsistatic.com/hub/i/r/2020/04/21/9369ad59-4b38-4501-93e0-fc67620ae61e/thumbnail/1200x630/bc79a9cd4b78d8cd3f95cde30d18e4f0/gettyimages-1210583821.jpg,cbsnews.com,English,United States
2451,"COVID cases : Trump wears mask , US deaths on rise , Disney reopens",0,https://www.usatoday.com/story/news/health/2020/07/12/trump-wears-mask-us-deaths-rise/3287293001/,20200712T143000Z,"https://www.gannett-cdn.com/presto/2020/07/11/USAT/a4aed2bc-2112-4d2c-815c-faf81dfcb910-AP_Trump_1.jpg?crop=3989,2244,x1,y288&fit=bounds",usatoday.com,English,United States
8278,What life is like in locked - down Berlin,0,https://www.nbcnews.com/card/what-life-locked-down-berlin-n1185006,20200416T173000Z,,nbcnews.com,English,United States
5613,Rep Brian Mast calls for congressional investigation into origin of COVID - 19 in China,1,https://www.foxnews.com/media/rep-brian-mast-calls-for-congressional-investigation-into-origin-of-covid-19-in-china,20200415T161500Z,https://static.foxnews.com/foxnews.com/content/uploads/2020/04/e46cde65-image.jpg,foxnews.com,English,United States
2170,Coronavirus pandemic in the US,1,https://www.cnn.com/us/live-news/us-coronavirus-update-05-11-20/,20200511T113000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,cnn.com,English,United States
3481,Gov . Cuomo says $2 trillion Senate relief bill would be  terrible  for NY state,0,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-senate-passes-2-trillion-stimulus-plan-u-s-n1168156/ncrd1168606,20200325T170000Z,https://media4.s-nbcnews.com/j/newscms/2020_13/3280781/200324-coronavirus-live-blog-social-only_2cf15d7b6ff38fa8af13d65dd41acb92.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
5318,Pennsylvania plans to appeal ruling that declared bans on some large gatherings unconstitutional,0,https://www.cnn.com/2020/09/14/politics/pennsylvania-coronavirus-large-gatherings-court-ruling/,20200914T233000Z,https://cdn.cnn.com/cnnnext/dam/assets/200805092210-07-seat-belt-masks-coronavirus-trnd-super-tease.jpg,cnn.com,English,United States
2778,Dr . Anthony Fauci : Attacks on adviser reflect Donald Trump dilemma,1,https://www.usatoday.com/story/news/politics/2020/07/15/dr-anthony-fauci-attacks-adviser-reflect-donald-trumps-dilemma/5435779002/,20200715T173000Z,"https://www.gannett-cdn.com/presto/2020/07/09/USAT/e6a354fb-9eb9-4ddf-8a11-2625d9788a63-AP_Virus_Outbreak_Senate_2.jpg?crop=5194,2922,x0,y519&fit=bounds",usatoday.com,English,United States
8396,White House puts Fauci in its crosshairs amid blunt warnings about coronavirus,1,https://www.cbsnews.com/news/fauci-white-house-coronavirus-blunt-warnings/,20200713T193000Z,,cbsnews.com,English,United States
7054,Trump confusing answers on coronavirus testing - The Washington Post,1,https://www.washingtonpost.com/politics/2020/03/13/trumps-confusing-answers-coronavirus-testing/,20200314T013000Z,https://www.washingtonpost.com/resizer/UAxVbZ78hNIe3z4EODtglEvqI8Y=/1484x0/d1i4t8bqe7zgj6.cloudfront.net/03-13-2020/t_dee98d7a309d479a89a878839900158f_name_c05987d2_6567_11ea_8a8e_5c5336b32760_1080.jpg,washingtonpost.com,English,United States
3462,GOP senator introduces plan to combat future pandemics,0,https://www.nbcnews.com/card/gop-senator-introduces-plan-combat-future-pandemics-n1228406,20200609T193000Z,,nbcnews.com,English,United States
4600,More sailors from USS Theodore Roosevelt test positive for coronavirus,0,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-live-updates-trump-vows-halt-who-funding-u-s-n1184086/ncrd1184486,20200415T170000Z,https://media2.s-nbcnews.com/j/newscms/2020_16/3308321/200415-coronavirus-live-blog-social-only_231ce35dee52c3429b19370033134386.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
2361,"Coronavirus updates from April 16 , 2020",1,https://www.cbsnews.com/amp/live-updates/coronavirus-pandemic-covid-19-latest-news-2020-04-16/,20200417T104500Z,,cbsnews.com,English,United States
8153,Virus crisis easing across Sun Belt but could heat up again,0,https://abcnews.go.com/Health/wireStory/virus-crisis-easing-sun-belt-heat-72750208,20200901T184500Z,https://s.abcnews.com/images/Health/WireAP_c0c3fb7ce508460a92b8c78d43863da1_16x9_992.jpg,abcnews.go.com,English,United States
4703,Navy relieves captain who raised alarm about outbreak on aircraft carrier,0,https://www.nbcnews.com/health/health-news/live-blog/2020-04-02-coronavirus-news-n1174651/ncrd1175496,20200402T224500Z,https://media3.s-nbcnews.com/j/newscms/2020_14/3290776/200401-coronavirus-live-blog-social-only_cd582e20a245e8b64a28fecf9009bff4.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
373,Acting Navy secretary apologizes for calling fired captain  naive  and  stupid  ,1,https://abcnews.go.com/Politics/acting-navy-secretary-apologizes-calling-fired-captain-naive/story?id=70001478,20200407T024500Z,https://s.abcnews.com/images/Politics/thomas-modly-ht-jef-200406_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
1478,Coronavirus : How a divided Congress united behind $2 trillion stimulus,1,https://www.usatoday.com/story/news/politics/2020/03/26/coronavirus-how-divided-congress-united-behind-2-trillion-stimulus/5079083002/,20200326T133000Z,"https://www.gannett-cdn.com/presto/2018/10/22/USAT/cc9021ae-df43-4eab-ba52-8194a6c71377-AP_Schumers_Moment.JPG?crop=2851,1602,x0,y0&fit=bounds",usatoday.com,English,United States
8449,WHO leader Tedros asked to explain China ties by GOP members of House oversight panel,1,https://www.foxnews.com/politics/who-leader-tedros-asked-to-explain-china-ties-by-gop-members-of-house-oversight-panel,20200410T110000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/993f9c62-dc28-4de6-bf11-3507a9946889/3ddadc2f-0079-4eb4-b299-eff60d260176/1280x720/match/image.jpg,foxnews.com,English,United States
5531,Protesters clash at city councilman home over Fresno reopening,0,https://www.nbcnews.com/health/health-news/live-blog/2020-05-13-coronavirus-news-n1205916/ncrd1206406,20200513T224500Z,https://media1.s-nbcnews.com/j/newscms/2020_20/3345071/200512-coronavirus-live-blog-social-only_8f696ef5cef2159ee31ac6932d184d7f.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
4799,New salvo in contentious partisan battle over expanding vote by mail amid coronavirus crisis,1,https://www.foxnews.com/politics/new-salvo-in-contentious-partisan-battle-over-expanding-voting-by-mail-amid-coronavirus-crisis,20200417T190000Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/4c1f43e8-a755-4765-9b73-e0fca42c9493/f381385d-c07f-45e3-95dd-193f1b32d395/1280x720/match/image.jpg,foxnews.com,English,United States
832,Biden offers to call Trump at White House to discuss coronavirus response strategy,1,https://www.foxnews.com/politics/biden-offers-to-call-trump-at-white-house-to-discuss-coronavirus-response-strategy,20200401T173000Z,https://static.foxnews.com/foxnews.com/content/uploads/2020/01/Trump-Biden_AP.jpg,foxnews.com,English,United States
6965,Trump authorizes  robust assistance package  to help Italy,0,https://www.nbcnews.com/card/trump-authorizes-robust-assistance-package-help-italy-n1181916,20200411T170000Z,,nbcnews.com,English,United States
2845,Economic rescue balloons past $1 trillion as talks resume,1,https://abcnews.go.com/Health/wireStory/economic-rescue-balloons-past-trillion-talks-resume-69727767,20200321T164500Z,https://s.abcnews.com/images/Health/WireAP_ad29e4df0d1d4783b9ace06551115d9b_16x9_992.jpg,abcnews.go.com,English,United States
2866,"Elite hackers are trying to steal COVID - 19 research , U . S . and U . K . warn",0,https://www.nbcnews.com/health/health-news/live-blog/2020-05-05-coronavirus-news-n1200041/ncrd1200266,20200505T144500Z,https://media2.s-nbcnews.com/j/newscms/2020_18/3335066/200504-coronavirus-live-blog-social-only_f465bcadef56807bf725753a76b8e24b.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
195,2020 Daily Trail Markers : Catherine Cortez Masto has stayed out of the veepstakes limelight . Does even she want the job ? ,1,https://www.cbsnews.com/news/2020-daily-trail-markers-catherine-cortez-masto-has-stayed-out-of-the-veepstakes-limelight-2020-05-11/,20200512T000000Z,https://cbsnews1.cbsistatic.com/hub/i/r/2019/09/14/0458c21c-c9e7-478c-9478-413eed67a1e5/thumbnail/1200x630/383f6ada006b2ab9baf5b7ff249c7262/trail-markers-newsletter-620x254-v2.jpg,cbsnews.com,English,United States
20,"  Dont ask me , ask China : Trump abruptly ends briefing when asked about China hostility",1,https://www.nbcnews.com/health/health-news/live-blog/2020-05-11-coronavirus-news-n1204156/ncrd1204821,20200511T223000Z,https://media2.s-nbcnews.com/j/newscms/2020_19/3340556/200510-coronavirus-live-blog-social-only_c25d7fa6d3242ec63e1c271efad6be22.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
2480,CPAC attendee tests positive,1,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-first-deaths-outside-west-coast-confirmed-florida-n1152081/ncrd1152326,20200308T001500Z,,nbcnews.com,English,United States
7312,Trump participating in an indoors rally today . One expert says it sends the wrong message . ,1,https://edition.cnn.com/world/live-news/coronavirus-pandemic-06-23-20-intl/h_4601961b614cfb48e573782edb7a65cd,20200623T193000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
5209,"Park closures , 3D - printed masks : News from around our 50 states",0,https://www.usatoday.com/story/news/50-states/2020/04/08/park-closures-printed-masks-writing-history-news-around-states/111525412/,20200408T084500Z,https://www.gannett-cdn.com/-mm-/2887f5d7d58a75a6437c45e987fd994202334aff/c=0-156-3000-1844/local/-/media/2020/04/08/USATODAY/usatsports/B9339930583Z.1_20200408032339_000_G7MQG065K.2-0.jpg?&fit=crop,usatoday.com,English,United States
8292,"What you need to know about coronavirus on Thursday , September 17",0,https://www.cnn.com/2020/09/17/world/coronavirus-newsletter-09-17-20-intl/,20200917T133000Z,https://cdn.cnn.com/cnnnext/dam/assets/200130165125-corona-virus-cdc-image-super-tease.jpg,cnn.com,English,United States
2488,Crude oil is back above $1 after the oil market worst day on record,1,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-21-20-intl/h_5a680f45a670910dc2f609c163cdf305,20200421T074500Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
6548,The Note : Policy choices outweigh political posturing as coronavirus threats grow,0,https://abcnews.go.com/Politics/note-policy-choices-outweigh-political-posturing-coronavirus-threats/story?id=69919028,20200402T103000Z,https://s.abcnews.com/images/Politics/white-house-coronavirus-briefing-02-gty-jc-200401_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
6574,"The Philippines government could use COVID - 19 outbreak to crack down on dissent , critics warn",0,https://www.cbsnews.com/news/covid-19-philippines-worst-coronavirus-outbreak-in-southeast-asia-crackdown-on-dissent/,20200807T180000Z,,cbsnews.com,English,United States
4299,"Lone passenger on U . S . flight gets VIP treatment :  Welcome aboard , Bob  ",1,https://www.nbcnews.com/card/lone-passenger-u-s-flight-gets-vip-treatment-welcome-aboard-n1186526,20200417T213000Z,,nbcnews.com,English,United States
3246,"Florida hospital ICUs near Miami , Orlando and Tampa have hit capacity",0,https://www.cnn.com/world/live-news/coronavirus-pandemic-07-07-20-intl/h_87c00c35e3131060db9295ea95f5afcc,20200707T164500Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,cnn.com,English,United States
4228,Leilani Jordan mother mourns the loss of her  butterfly  ,1,https://www.nbcnews.com/health/health-news/live-blog/2020-04-09-coronavirus-news-n1179786/ncrd1180591,20200409T213000Z,https://media3.s-nbcnews.com/j/newscms/2020_15/3298856/200409-coronavirus-live-blog-social-only_87e6494b0d7c78252c6347dc7e611e56.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
7286,Trump names his pick for HHS inspector general after criticizing acting official over coronavirus report,1,https://www.cnn.com/2020/05/02/politics/hhs-inspector-general-trump-nominee-jason-weida/,20200502T174500Z,https://cdn.cnn.com/cnnnext/dam/assets/180627013115-hhs-seal-super-tease.jpg,cnn.com,English,United States
6011,States that reopened too quickly amid coronavirus are facing a problem : Getting the genie back in the bottle,0,https://abcnews.go.com/Health/states-reopened-quickly-amid-coronavirus-facing-problem-genie/story?id=71648499,20200712T180000Z,https://s.abcnews.com/images/US/miami-02-gty-jt-200707_hpMain_16x9_992.jpg,abcnews.go.com,English,United States
1109,CDC expected to release detailed reopening guidance today,0,https://www.nbcnews.com/card/cdc-expected-release-detailed-reopening-guidance-today-n1207091,20200514T174500Z,,nbcnews.com,English,United States
8414,White House to pitch economic stimulus proposals to wary GOP Senate,0,https://www.cnn.com/2020/03/10/politics/trump-coronavirus-economic-proposals-gop-meeting/,20200310T123000Z,https://cdn.cnn.com/cnnnext/dam/assets/200309185347-02-trump-coronavirus-task-force-0309-super-tease.jpg,cnn.com,English,United States
1576,"Coronavirus : Pearl Harbor Memorial , Capitol , Eiffel Tower close down",0,https://www.usatoday.com/story/entertainment/2020/03/17/coronavirus-covid-19-cancellations-museums-landmarks-tourism-tours-las-vegas/5073766002/,20200317T234500Z,"https://www.gannett-cdn.com/presto/2020/03/17/USAT/295ffda3-cc69-4d9a-851e-99e4039e5b80-AFP_AFP_1PW3CL.JPG?crop=5228,2941,x0,y348&fit=bounds",usatoday.com,English,United States
1567,Coronavirus : Ohio emerges as leader in U . S . coronavirus response,0,https://www.usatoday.com/story/news/nation/2020/03/14/coronavirus-ohio-emerges-leader-u-s-coronavirus-response/5049489002/,20200314T153000Z,"https://www.gannett-cdn.com/presto/2020/03/13/PCIN/f86c280c-cf10-4b0d-af47-9a6359291dae-AP20072745688321.jpg?crop=1023,575,x0,y0&fit=bounds",usatoday.com,English,United States
699,Astronomy observatories will halt science operations,0,https://www.nbcnews.com/card/astronomy-observatories-will-halt-science-operations-n1164991,20200320T164500Z,,nbcnews.com,English,United States
2722,Domestic abuse calls spike in Latin America during coronavirus lockdown,1,https://www.nbcnews.com/card/domestic-abuse-calls-spike-latin-america-during-coronavirus-lockdown-n1193326,20200427T184500Z,,nbcnews.com,English,United States
3821,Illinois orders restaurants to halt dine - in services until the end of March,0,https://www.nbcnews.com/card/illinois-orders-restaurants-halt-dine-services-until-end-march-n1159631,20200315T221500Z,,nbcnews.com,English,United States
5277,Pence claims Americans are seeing  encouraging news  as cases surge,1,https://edition.cnn.com/world/live-news/coronavirus-pandemic-06-26-20-intl/h_5218fd02b7ef18940277beb6a18bde02,20200626T184500Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
7247,"Trump kept how deadly coronavirus was from his campaign , source says",1,https://edition.cnn.com/politics/live-news/trump-woodward-book-09-09-2020/h_916ca203d1277f400b9a4708f5769562,20200909T191500Z,https://cdn.cnn.com/cnnnext/dam/assets/200908160824-01-trump-jupiter-fl-0908-super-tease.jpg,edition.cnn.com,English,United States
944,Brazil launches military operations to protect Amazon rainforest,0,https://www.nbcnews.com/news/world/brazil-launches-military-operations-protect-amazon-rainforest-n1205006,20200512T133000Z,https://media4.s-nbcnews.com/j/newscms/2020_20/3345951/200512-brazil-fires-mc-1102-2_c55bba0644c666a1b86d87b84e962d12.nbcnews-fp-1200-630.JPG,nbcnews.com,English,United States
8136,"Vice President Pence , wife test negative for COVID - 19",1,https://www.foxnews.com/politics/vice-president-pence-wife-test-negative-for-covid-19,20200322T014500Z,https://static.foxnews.com/foxnews.com/content/uploads/2020/03/Coronavirus-Presser-AP-6.jpg,foxnews.com,English,United States
4201,Late - night talk shows air without live audiences,0,https://www.nbcnews.com/card/late-night-talk-shows-air-without-live-audiences-n1157876,20200313T164500Z,,nbcnews.com,English,United States
7309,"Trump outlines national guard activations for New York , California and Washington",1,https://www.cnn.com/2020/03/22/politics/trump-coronavirus-task-force-briefing/,20200322T224500Z,https://cdn.cnn.com/cnnnext/dam/assets/200320133011-04-trump-presser-0320-super-tease.jpg,cnn.com,English,United States
5884,Singapore to start loosening restrictions next week,0,https://edition.cnn.com/world/live-news/coronavirus-pandemic-05-02-20-intl/h_7d2cf351d1945269741420490017ea9c,20200502T074500Z,https://cdn.cnn.com/cnnnext/dam/assets/200417125229-01-coronavirus-cdc-image-super-tease.jpg,edition.cnn.com,English,United States
7494,Trump says Navarro shouldnt have written op - ed slamming Fauci,1,https://www.cbsnews.com/news/trump-peter-navarro-anthony-fauci-white-op-ed/,20200715T204500Z,https://cbsnews1.cbsistatic.com/hub/i/r/2020/07/15/ab57f2b5-89f2-495d-a9c0-da3bd37373af/thumbnail/1200x630/10474c4e615d9bd6f255110d66854a02/gettyimages-1250492873.jpg,cbsnews.com,English,United States
87,"  The virus is hurting us , not the public health measures , Fauci says",1,https://www.cnn.com/world/live-news/coronavirus-pandemic-09-23-20-intl/h_645a50c3a75425ac5a46a3a40c470cfe,20200923T050000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175739-03-coronavirus-0213-super-tease.jpg,cnn.com,English,United States
1551,"Coronavirus : NBA commissioner defends league , calls triaging of tests  unfortunate  ",1,https://www.nbcnews.com/news/us-news/coronavirus-nba-commissioner-defends-league-calls-triaging-tests-unfortunate-n1163866,20200319T163000Z,https://media1.s-nbcnews.com/j/newscms/2020_11/3266451/200311-adam-silver-nba-ac-936p_e2dda24bf57a3a56de187233dabd6b22.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
6983,Trump businesses barred from bailout money in Senate coronavirus bill,1,https://www.nbcnews.com/card/trumps-businesses-barred-bailout-money-senate-coronavirus-bill-n1168541,20200325T163000Z,,nbcnews.com,English,United States
7301,Trump on defense : A coronavirus briefing becomes a campaign rally,1,https://www.usatoday.com/story/news/politics/2020/04/13/trump-defense-coronavirus-briefing-becomes-campaign-rally/2986422001/,20200414T010000Z,"https://www.gannett-cdn.com/presto/2020/04/13/USAT/2f0e1010-727f-430d-8091-c654c37840fb-AFP_AFP_1QK86R.JPG?crop=5999,3375,x0,y600&fit=bounds",usatoday.com,English,United States
4874,New York Times ripped for column saying coronavirus should be called  Trumpvirus  ,1,https://www.foxnews.com/media/new-york-times-ripped-trumpvirus-column-coronavirus,20200227T224500Z,https://static.foxnews.com/foxnews.com/content/uploads/2019/05/Trump-NYT.jpg,foxnews.com,English,United States
3629,Here how utterly dumb the mask - wearing debate has become,1,https://www.cnn.com/2020/09/22/politics/donald-trump-ohio-jon-husted-mask/,20200922T174500Z,https://cdn.cnn.com/cnnnext/dam/assets/200922091328-01-trump-rally-0921-super-tease.jpg,cnn.com,English,United States
13,  Calls to violence : Michigan Gov . Whitmer says armed protests could lengthen stay - at - home order,0,https://www.nbcnews.com/health/health-news/live-blog/2020-05-13-coronavirus-news-n1205916/ncrd1206326,20200513T193000Z,https://media1.s-nbcnews.com/j/newscms/2020_20/3345071/200512-coronavirus-live-blog-social-only_8f696ef5cef2159ee31ac6932d184d7f.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
3538,Grand Princess : 21 test positive for coronavirus on California cruise ship,1,https://www.cnn.com/2020/03/06/health/california-coronavirus-friday/,20200307T023000Z,https://cdn.cnn.com/cnnnext/dam/assets/200304200128-grand-princess-cruise-ship-file-super-tease.jpg,cnn.com,English,United States
7892,U . S . closes in on grim milestone : 3 million COVID - 19 cases,0,https://www.nbcnews.com/news/us-news/u-s-closes-grim-milestone-3-million-covid-19-cases-n1233076,20200707T204500Z,https://media3.s-nbcnews.com/j/newscms/2020_28/3395171/200707-coronavirus-test-site-florida-ew-1228p_ad7db9acf76d69ad40c97e9793ba76dc.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
2823,Dramatic drone footage shows devastation in Louisiana in wake of Hurricane Laura,0,https://www.nbcnews.com/card/dramatic-drone-footage-shows-devastation-louisiana-wake-hurricane-laura-n1238531,20200827T213000Z,,nbcnews.com,English,United States
3983,Italians break into song during quarantine in moving video,1,https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-live-dow-plunges-white-house-grapples-spreading-crisis-n1157551/ncrd1158581,20200313T230000Z,https://media2.s-nbcnews.com/j/newscms/2020_11/3269321/200313-coronavirus-live-blog-social-only_debcf6cea7d2ebb9dd4be695cd7a06f1.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
5261,"Pelosi says no deal yet on stimulus package , as McConnell says leaders are  very close  ",0,https://www.cnn.com/2020/03/22/politics/stimulus-package-coronavirus-negotiations-congress/,20200322T174500Z,https://cdn.cnn.com/cnnnext/dam/assets/200321205415-schumer-sitroom-march-21-super-tease.jpg,cnn.com,English,United States
8355,White House distances itself from Navarro op - ed slamming Fauci,1,https://www.cbsnews.com/news/peter-navarro-anthony-fauci-white-house-op-ed/,20200715T154500Z,https://cbsnews1.cbsistatic.com/hub/i/r/2020/07/15/ab57f2b5-89f2-495d-a9c0-da3bd37373af/thumbnail/1200x630/10474c4e615d9bd6f255110d66854a02/gettyimages-1250492873.jpg,cbsnews.com,English,United States
5522,Prominent coronavirus model now says today is peak day for new deaths,1,https://www.cnn.com/world/live-news/coronavirus-pandemic-04-10-20/h_1f905ee7677f8024ad1670db650ad595,20200410T221500Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175741-04-coronavirus-0213-super-tease.jpg,cnn.com,English,United States
5023,"Oahu to shut down for two weeks ,  reset  pandemic response amid rise in Hawaii COVID - 19 cases",0,https://www.nbcnews.com/news/us-news/oahu-shut-down-two-weeks-reset-pandemic-response-amid-rise-n1238226,20200826T200000Z,https://media1.s-nbcnews.com/j/newscms/2020_35/3407617/200826-hawaii-coronavirus-jm-1111_7b21bc8928fb84e47b4542714314aac3.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
5947,South Korea night club cluster rises to 119 cases,0,https://edition.cnn.com/world/live-news/coronavirus-pandemic-05-13-20-intl/h_d254fa833a7e4c1ff08bfa361707b99b,20200513T070000Z,https://cdn.cnn.com/cnnnext/dam/assets/200213175736-02-coronavirus-0213-super-tease.jpg,edition.cnn.com,English,United States
5689,"Rural Maine retail stores , restaurants can soon reopen with restrictions",0,https://www.nbcnews.com/card/rural-maine-retail-stores-restaurants-can-soon-reopen-restrictions-n1203226,20200508T210000Z,,nbcnews.com,English,United States
5089,"On Mother Day , world leaders try optimistic tone as coronavirus spreads",0,https://www.foxnews.com/world/on-mothers-day-world-leaders-try-optimistic-tone-as-coronavirus-spreads,20200510T211500Z,https://cf-images.us-east-1.prod.boltdns.net/v1/static/694940094001/c5ca3fe5-cc0d-4c55-95f8-e049bbb2fc92/b183e97d-c376-49e4-b621-f3ba05aade9f/1280x720/match/image.jpg,foxnews.com,English,United States
4833,New York daily deaths back under 100,0,https://www.nbcnews.com/health/health-news/live-blog/2020-05-25-coronavirus-news-n1214136/ncrd1214336,20200525T170000Z,https://media1.s-nbcnews.com/j/newscms/2020_21/3362606/200524-coronavirus-live-blog-social-only_c3c7dd089431516f1df35e984e06aa97.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
4117,Kayleigh McEnany expected to be next White House press secretary,1,https://www.nbcnews.com/politics/white-house/stephanie-grisham-out-white-house-press-secretary-will-rejoin-first-n1178321?cid=public-rss_20200407,20200407T171500Z,https://media2.s-nbcnews.com/j/newscms/2020_15/3298601/200407-kayleigh-mcenany-se-1206p_860ee4596f228a5ec3b076bd5dab3954.nbcnews-fp-1200-630.jpg,nbcnews.com,English,United States
